<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,131300,79891.0000000,79901.0000000,79873.0000000,79882.0000000,2400
20160118,131400,79883.0000000,79901.0000000,79870.0000000,79871.0000000,1856
20160118,131500,79871.0000000,79886.0000000,79841.0000000,79878.0000000,13019
20160118,131600,79881.0000000,79918.0000000,79877.0000000,79918.0000000,3784
20160118,131700,79918.0000000,79930.0000000,79913.0000000,79924.0000000,3318
20160118,131800,79922.0000000,79978.0000000,79918.0000000,79976.0000000,5080
20160118,131900,79974.0000000,79986.0000000,79917.0000000,79922.0000000,4855
20160118,132000,79923.0000000,79956.0000000,79913.0000000,79948.0000000,2102
20160118,132100,79950.0000000,79968.0000000,79946.0000000,79956.0000000,1516
20160118,132200,79957.0000000,79963.0000000,79936.0000000,79957.0000000,1412
20160118,132300,79961.0000000,79974.0000000,79935.0000000,79961.0000000,3431
20160118,132400,79961.0000000,79976.0000000,79945.0000000,79960.0000000,3310
20160118,132500,79962.0000000,79995.0000000,79951.0000000,79971.0000000,3498
20160118,132600,79971.0000000,80045.0000000,79963.0000000,79988.0000000,17410
20160118,132700,79988.0000000,80023.0000000,79970.0000000,80023.0000000,5040
20160118,132800,80020.0000000,80034.0000000,80001.0000000,80005.0000000,4767
20160118,132900,80007.0000000,80015.0000000,79982.0000000,80012.0000000,7034
20160118,133000,80012.0000000,80024.0000000,79980.0000000,80012.0000000,7321
20160118,133100,80013.0000000,80042.0000000,80004.0000000,80021.0000000,4048
20160118,133200,80024.0000000,80089.0000000,80024.0000000,80070.0000000,9260
20160118,133300,80067.0000000,80096.0000000,80055.0000000,80083.0000000,4597
20160118,133400,80083.0000000,80120.0000000,80066.0000000,80114.0000000,8212
20160118,133500,80114.0000000,80118.0000000,80073.0000000,80084.0000000,6362
20160118,133600,80083.0000000,80103.0000000,80072.0000000,80094.0000000,4260
20160118,133700,80094.0000000,80129.0000000,80092.0000000,80113.0000000,7908
20160118,133800,80115.0000000,80150.0000000,80095.0000000,80099.0000000,12561
20160118,133900,80099.0000000,80106.0000000,80063.0000000,80073.0000000,6185
20160118,134000,80075.0000000,80084.0000000,80057.0000000,80057.0000000,2153
20160118,134100,80058.0000000,80093.0000000,80038.0000000,80084.0000000,3927
20160118,134200,80084.0000000,80152.0000000,80081.0000000,80148.0000000,3854
20160118,134300,80145.0000000,80154.0000000,80078.0000000,80087.0000000,6786
20160118,134400,80088.0000000,80096.0000000,80055.0000000,80061.0000000,2470
20160118,134500,80059.0000000,80067.0000000,80024.0000000,80038.0000000,6669
20160118,134600,80040.0000000,80070.0000000,80038.0000000,80067.0000000,2277
20160118,134700,80065.0000000,80088.0000000,80056.0000000,80073.0000000,2075
20160118,134800,80076.0000000,80096.0000000,80053.0000000,80053.0000000,2001
20160118,134900,80056.0000000,80059.0000000,80023.0000000,80034.0000000,3901
20160118,135000,80029.0000000,80053.0000000,79992.0000000,80000.0000000,6473
20160118,135100,80003.0000000,80037.0000000,80000.0000000,80024.0000000,2758
20160118,135200,80027.0000000,80032.0000000,79990.0000000,80000.0000000,5071
20160118,135300,80000.0000000,80010.0000000,79970.0000000,79982.0000000,4719
20160118,135400,79986.0000000,80000.0000000,79969.0000000,79984.0000000,2688
20160118,135500,79986.0000000,79991.0000000,79971.0000000,79977.0000000,1705
20160118,135600,79977.0000000,79995.0000000,79965.0000000,79976.0000000,6614
20160118,135700,79974.0000000,79993.0000000,79885.0000000,79909.0000000,19204
20160118,135800,79909.0000000,79920.0000000,79874.0000000,79883.0000000,6980
20160118,135900,79885.0000000,79920.0000000,79879.0000000,79882.0000000,8815
20160118,140400,79882.0000000,79930.0000000,79882.0000000,79925.0000000,7668
20160118,140500,79922.0000000,79928.0000000,79868.0000000,79880.0000000,8461
20160118,140600,79884.0000000,79924.0000000,79881.0000000,79918.0000000,4119
20160118,140700,79918.0000000,79932.0000000,79905.0000000,79923.0000000,4395
20160118,140800,79926.0000000,79928.0000000,79901.0000000,79912.0000000,3226
20160118,140900,79914.0000000,79927.0000000,79909.0000000,79920.0000000,933
20160118,141000,79919.0000000,79919.0000000,79890.0000000,79902.0000000,3459
20160118,141100,79900.0000000,79904.0000000,79874.0000000,79884.0000000,2456
20160118,141200,79886.0000000,79899.0000000,79806.0000000,79840.0000000,9930
20160118,141300,79837.0000000,79876.0000000,79818.0000000,79824.0000000,8458
20160118,141400,79824.0000000,79842.0000000,79781.0000000,79799.0000000,7471
20160118,141500,79803.0000000,79848.0000000,79793.0000000,79843.0000000,4307
20160118,141600,79843.0000000,79855.0000000,79833.0000000,79851.0000000,2917
20160118,141700,79850.0000000,79883.0000000,79844.0000000,79877.0000000,5119
20160118,141800,79879.0000000,79900.0000000,79864.0000000,79887.0000000,3181
20160118,141900,79888.0000000,79898.0000000,79861.0000000,79871.0000000,3001
20160118,142000,79873.0000000,79926.0000000,79867.0000000,79920.0000000,4253
20160118,142100,79920.0000000,79925.0000000,79894.0000000,79914.0000000,3537
20160118,142200,79914.0000000,79925.0000000,79888.0000000,79889.0000000,3261
20160118,142300,79890.0000000,79905.0000000,79883.0000000,79893.0000000,1341
20160118,142400,79893.0000000,79911.0000000,79883.0000000,79890.0000000,1829
20160118,142500,79888.0000000,79898.0000000,79872.0000000,79880.0000000,1796
20160118,142600,79880.0000000,79897.0000000,79862.0000000,79872.0000000,2104
20160118,142700,79870.0000000,79883.0000000,79856.0000000,79866.0000000,4549
20160118,142800,79866.0000000,79912.0000000,79864.0000000,79881.0000000,4382
20160118,142900,79881.0000000,79887.0000000,79871.0000000,79877.0000000,1400
20160118,143000,79877.0000000,79940.0000000,79877.0000000,79923.0000000,3770
20160118,143100,79927.0000000,79938.0000000,79882.0000000,79883.0000000,3290
20160118,143200,79886.0000000,79916.0000000,79879.0000000,79883.0000000,2511
20160118,143300,79883.0000000,79916.0000000,79878.0000000,79908.0000000,1729
20160118,143400,79908.0000000,79934.0000000,79874.0000000,79906.0000000,4707
20160118,143500,79910.0000000,79918.0000000,79889.0000000,79912.0000000,2876
20160118,143600,79911.0000000,79937.0000000,79907.0000000,79931.0000000,2350
20160118,143700,79932.0000000,79949.0000000,79917.0000000,79928.0000000,2835
20160118,143800,79929.0000000,79930.0000000,79897.0000000,79908.0000000,2901
20160118,143900,79908.0000000,79942.0000000,79905.0000000,79928.0000000,2313
20160118,144000,79932.0000000,79941.0000000,79911.0000000,79920.0000000,2211
20160118,144100,79920.0000000,79940.0000000,79879.0000000,79897.0000000,3495
20160118,144200,79897.0000000,79924.0000000,79864.0000000,79872.0000000,3917
20160118,144300,79872.0000000,79893.0000000,79853.0000000,79874.0000000,3075
20160118,144400,79871.0000000,79879.0000000,79841.0000000,79844.0000000,3060
20160118,144500,79845.0000000,79852.0000000,79806.0000000,79813.0000000,5184
20160118,144600,79812.0000000,79854.0000000,79750.0000000,79788.0000000,28942
20160118,144700,79787.0000000,79816.0000000,79766.0000000,79772.0000000,5361
20160118,144800,79774.0000000,79785.0000000,79720.0000000,79731.0000000,14035
20160118,144900,79728.0000000,79750.0000000,79685.0000000,79707.0000000,13610
20160118,145000,79707.0000000,79738.0000000,79701.0000000,79730.0000000,4249
20160118,145100,79728.0000000,79733.0000000,79682.0000000,79709.0000000,10117
20160118,145200,79709.0000000,79722.0000000,79681.0000000,79691.0000000,10335
20160118,145300,79688.0000000,79712.0000000,79658.0000000,79686.0000000,21295
20160118,145400,79688.0000000,79692.0000000,79638.0000000,79658.0000000,11923
20160118,145500,79658.0000000,79680.0000000,79605.0000000,79678.0000000,14626
20160118,145600,79678.0000000,79718.0000000,79672.0000000,79710.0000000,5512
20160118,145700,79707.0000000,79787.0000000,79704.0000000,79778.0000000,12427
20160118,145800,79777.0000000,79837.0000000,79767.0000000,79827.0000000,9836
20160118,145900,79828.0000000,79848.0000000,79800.0000000,79815.0000000,6485
20160118,150000,79812.0000000,79862.0000000,79811.0000000,79857.0000000,5100
20160118,150100,79854.0000000,79876.0000000,79845.0000000,79863.0000000,6017
20160118,150200,79862.0000000,79874.0000000,79851.0000000,79857.0000000,2880
20160118,150300,79855.0000000,79861.0000000,79831.0000000,79833.0000000,2736
20160118,150400,79836.0000000,79847.0000000,79813.0000000,79847.0000000,4840
20160118,150500,79848.0000000,79887.0000000,79839.0000000,79882.0000000,5978
20160118,150600,79881.0000000,79900.0000000,79868.0000000,79879.0000000,3992
20160118,150700,79883.0000000,79899.0000000,79860.0000000,79887.0000000,4563
20160118,150800,79887.0000000,79924.0000000,79881.0000000,79900.0000000,4193
20160118,150900,79899.0000000,79920.0000000,79874.0000000,79890.0000000,6235
20160118,151000,79890.0000000,79924.0000000,79886.0000000,79911.0000000,4600
20160118,151100,79911.0000000,79966.0000000,79911.0000000,79922.0000000,8759
20160118,151200,79924.0000000,79940.0000000,79894.0000000,79899.0000000,4114
20160118,151300,79901.0000000,79904.0000000,79865.0000000,79894.0000000,6401
20160118,151400,79894.0000000,79904.0000000,79870.0000000,79878.0000000,2752
20160118,151500,79879.0000000,79888.0000000,79870.0000000,79880.0000000,1676
20160118,151600,79877.0000000,79900.0000000,79861.0000000,79896.0000000,2295
20160118,151700,79894.0000000,79901.0000000,79872.0000000,79880.0000000,2028
20160118,151800,79878.0000000,79890.0000000,79872.0000000,79883.0000000,1337
20160118,151900,79881.0000000,79893.0000000,79868.0000000,79878.0000000,2189
20160118,152000,79878.0000000,79900.0000000,79867.0000000,79875.0000000,2766
20160118,152100,79875.0000000,79877.0000000,79865.0000000,79871.0000000,1612
20160118,152200,79871.0000000,79950.0000000,79871.0000000,79950.0000000,7545
20160118,152300,79950.0000000,80022.0000000,79947.0000000,80003.0000000,10143
