<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,152900,87305.0000000,87378.0000000,87293.0000000,87378.0000000,376
20160118,153000,87375.0000000,87435.0000000,87331.0000000,87435.0000000,709
20160118,153100,87438.0000000,87480.0000000,87383.0000000,87462.0000000,1073
20160118,153200,87444.0000000,87448.0000000,87364.0000000,87367.0000000,470
20160118,153300,87362.0000000,87416.0000000,87342.0000000,87368.0000000,230
20160118,153400,87375.0000000,87384.0000000,87345.0000000,87369.0000000,416
20160118,153500,87378.0000000,87399.0000000,87365.0000000,87366.0000000,165
20160118,153600,87369.0000000,87381.0000000,87357.0000000,87360.0000000,19
20160118,153700,87390.0000000,87400.0000000,87370.0000000,87400.0000000,32
20160118,153800,87404.0000000,87494.0000000,87400.0000000,87479.0000000,330
20160118,153900,87499.0000000,87600.0000000,87481.0000000,87600.0000000,477
20160118,154000,87600.0000000,87644.0000000,87577.0000000,87590.0000000,499
20160118,154100,87585.0000000,87589.0000000,87535.0000000,87537.0000000,199
20160118,154200,87541.0000000,87563.0000000,87539.0000000,87540.0000000,247
20160118,154300,87545.0000000,87552.0000000,87505.0000000,87549.0000000,86
20160118,154400,87572.0000000,87572.0000000,87536.0000000,87537.0000000,164
20160118,154500,87550.0000000,87582.0000000,87490.0000000,87529.0000000,611
20160118,154600,87527.0000000,87572.0000000,87527.0000000,87540.0000000,55
20160118,154700,87539.0000000,87570.0000000,87526.0000000,87552.0000000,1237
20160118,154800,87554.0000000,87563.0000000,87536.0000000,87536.0000000,92
20160118,154900,87543.0000000,87579.0000000,87543.0000000,87568.0000000,1074
20160118,155000,87566.0000000,87587.0000000,87558.0000000,87571.0000000,179
20160118,155100,87571.0000000,87571.0000000,87510.0000000,87510.0000000,217
20160118,155200,87528.0000000,87551.0000000,87511.0000000,87541.0000000,84
20160118,155300,87551.0000000,87551.0000000,87540.0000000,87540.0000000,429
20160118,155400,87550.0000000,87600.0000000,87550.0000000,87598.0000000,152
20160118,155500,87606.0000000,87607.0000000,87578.0000000,87597.0000000,18
20160118,155600,87612.0000000,87670.0000000,87596.0000000,87670.0000000,50
20160118,155700,87670.0000000,87693.0000000,87659.0000000,87687.0000000,81
20160118,155800,87683.0000000,87702.0000000,87679.0000000,87680.0000000,155
20160118,155900,87681.0000000,87714.0000000,87675.0000000,87702.0000000,104
20160118,160000,87704.0000000,87717.0000000,87674.0000000,87717.0000000,542
20160118,160100,87718.0000000,87768.0000000,87697.0000000,87723.0000000,129
20160118,160200,87732.0000000,87742.0000000,87689.0000000,87693.0000000,108
