<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160118,143400,12704.0000000,12712.0000000,12703.0000000,12712.0000000,139
20160118,143500,12712.0000000,12738.0000000,12712.0000000,12731.0000000,426
20160118,143600,12731.0000000,12739.0000000,12728.0000000,12734.0000000,146
20160118,143700,12734.0000000,12743.0000000,12723.0000000,12730.0000000,455
20160118,143800,12729.0000000,12741.0000000,12729.0000000,12732.0000000,319
20160118,143900,12735.0000000,12744.0000000,12728.0000000,12728.0000000,405
20160118,144000,12728.0000000,12730.0000000,12721.0000000,12724.0000000,90
20160118,144100,12722.0000000,12737.0000000,12716.0000000,12737.0000000,326
20160118,144200,12734.0000000,12738.0000000,12732.0000000,12732.0000000,71
20160118,144300,12731.0000000,12780.0000000,12731.0000000,12780.0000000,636
20160118,144400,12780.0000000,12788.0000000,12774.0000000,12778.0000000,510
20160118,144500,12778.0000000,12784.0000000,12775.0000000,12784.0000000,176
20160118,144600,12781.0000000,12800.0000000,12780.0000000,12796.0000000,605
20160118,144700,12795.0000000,12806.0000000,12795.0000000,12804.0000000,301
20160118,144800,12804.0000000,12820.0000000,12801.0000000,12818.0000000,596
20160118,144900,12819.0000000,12827.0000000,12811.0000000,12811.0000000,463
20160118,145000,12812.0000000,12815.0000000,12797.0000000,12800.0000000,406
20160118,145100,12802.0000000,12815.0000000,12802.0000000,12813.0000000,322
20160118,145200,12813.0000000,12830.0000000,12813.0000000,12824.0000000,253
20160118,145300,12825.0000000,12834.0000000,12821.0000000,12823.0000000,855
20160118,145400,12824.0000000,12829.0000000,12821.0000000,12823.0000000,130
20160118,145500,12824.0000000,12826.0000000,12819.0000000,12819.0000000,274
20160118,145600,12823.0000000,12823.0000000,12816.0000000,12816.0000000,171
20160118,145700,12816.0000000,12816.0000000,12777.0000000,12783.0000000,599
20160118,145800,12780.0000000,12795.0000000,12776.0000000,12795.0000000,479
20160118,145900,12791.0000000,12792.0000000,12786.0000000,12791.0000000,168
20160118,150000,12789.0000000,12813.0000000,12788.0000000,12810.0000000,373
20160118,150100,12809.0000000,12809.0000000,12799.0000000,12803.0000000,248
20160118,150200,12806.0000000,12806.0000000,12768.0000000,12768.0000000,547
20160118,150300,12773.0000000,12776.0000000,12768.0000000,12774.0000000,102
20160118,150400,12774.0000000,12789.0000000,12768.0000000,12773.0000000,394
20160118,150500,12772.0000000,12778.0000000,12767.0000000,12773.0000000,152
20160118,150600,12773.0000000,12781.0000000,12772.0000000,12781.0000000,45
20160118,150700,12778.0000000,12800.0000000,12778.0000000,12799.0000000,341
20160118,150800,12801.0000000,12801.0000000,12789.0000000,12790.0000000,103
20160118,150900,12788.0000000,12792.0000000,12783.0000000,12788.0000000,72
20160118,151000,12792.0000000,12792.0000000,12781.0000000,12785.0000000,114
20160118,151100,12782.0000000,12782.0000000,12770.0000000,12774.0000000,210
20160118,151200,12770.0000000,12783.0000000,12770.0000000,12783.0000000,103
20160118,151300,12780.0000000,12783.0000000,12779.0000000,12779.0000000,86
20160118,151400,12780.0000000,12787.0000000,12778.0000000,12782.0000000,119
20160118,151500,12783.0000000,12786.0000000,12768.0000000,12768.0000000,153
20160118,151600,12769.0000000,12771.0000000,12767.0000000,12769.0000000,26
20160118,151700,12766.0000000,12766.0000000,12750.0000000,12756.0000000,327
20160118,151800,12756.0000000,12756.0000000,12754.0000000,12754.0000000,40
20160118,151900,12757.0000000,12757.0000000,12741.0000000,12748.0000000,461
20160118,152000,12749.0000000,12761.0000000,12744.0000000,12761.0000000,218
20160118,152100,12759.0000000,12759.0000000,12751.0000000,12751.0000000,74
20160118,152200,12750.0000000,12750.0000000,12713.0000000,12714.0000000,809
20160118,152300,12718.0000000,12727.0000000,12713.0000000,12718.0000000,392
20160118,152400,12722.0000000,12730.0000000,12721.0000000,12721.0000000,181
20160118,152500,12722.0000000,12722.0000000,12680.0000000,12696.0000000,1643
20160118,152600,12695.0000000,12703.0000000,12692.0000000,12702.0000000,129
20160118,152700,12701.0000000,12701.0000000,12681.0000000,12681.0000000,316
20160118,152800,12683.0000000,12693.0000000,12683.0000000,12688.0000000,224
20160118,152900,12690.0000000,12694.0000000,12677.0000000,12679.0000000,279
20160118,153000,12679.0000000,12702.0000000,12676.0000000,12697.0000000,591
20160118,153100,12702.0000000,12704.0000000,12693.0000000,12704.0000000,237
20160118,153200,12703.0000000,12707.0000000,12698.0000000,12698.0000000,197
20160118,153300,12703.0000000,12714.0000000,12702.0000000,12710.0000000,199
20160118,153400,12707.0000000,12719.0000000,12695.0000000,12695.0000000,486
20160118,153500,12694.0000000,12699.0000000,12683.0000000,12683.0000000,187
20160118,153600,12686.0000000,12696.0000000,12685.0000000,12696.0000000,102
20160118,153700,12697.0000000,12704.0000000,12692.0000000,12694.0000000,173
20160118,153800,12696.0000000,12703.0000000,12693.0000000,12699.0000000,131
20160118,153900,12697.0000000,12697.0000000,12671.0000000,12673.0000000,968
20160118,154000,12672.0000000,12676.0000000,12662.0000000,12674.0000000,363
20160118,154100,12676.0000000,12684.0000000,12674.0000000,12684.0000000,219
20160118,154200,12684.0000000,12684.0000000,12675.0000000,12681.0000000,110
20160118,154300,12681.0000000,12681.0000000,12674.0000000,12676.0000000,78
20160118,154400,12676.0000000,12679.0000000,12674.0000000,12674.0000000,145
20160118,154500,12676.0000000,12691.0000000,12674.0000000,12691.0000000,167
20160118,154600,12690.0000000,12692.0000000,12685.0000000,12689.0000000,283
20160118,154700,12688.0000000,12695.0000000,12688.0000000,12695.0000000,89
20160118,154800,12695.0000000,12698.0000000,12693.0000000,12694.0000000,68
20160118,154900,12698.0000000,12698.0000000,12693.0000000,12698.0000000,88
20160118,155000,12699.0000000,12699.0000000,12685.0000000,12696.0000000,187
20160118,155100,12699.0000000,12728.0000000,12699.0000000,12728.0000000,355
20160118,155200,12726.0000000,12726.0000000,12713.0000000,12723.0000000,175
20160118,155300,12721.0000000,12727.0000000,12718.0000000,12727.0000000,129
20160118,155400,12723.0000000,12724.0000000,12708.0000000,12710.0000000,197
20160118,155500,12713.0000000,12722.0000000,12712.0000000,12718.0000000,329
